Aprika	Afrika
Chrome Shelled Regios	Chrome Shelled Regios
Hana-Kimi	Hana-Kimi
Gigolo	Gigolo
Chu-Bra!!	Chū-Bra!!
Gitnang Kabundukan (Hapon)	Chūō-kōchi
Bukas na mga Asignatura ng Pamantasang Yale	Open Yale Courses
Ciénaga, Magdalena	Ciénaga (Magdalena)
Chía, Cundinamarca	Chía (Cundinamarca)
Taro Yamamoto	Tarō Yamamoto
Girón, Santander	Girón (Kolumbien)
Apartadó	Apartadó
Campus area network	City Area Network
Lungsod ng Canterbury	City of Canterbury
Clamp School Detectives	Clamp School Detectives
Clannad (anime)	Clannad (Anime)
Clark Air Base	Clark Air Base
Claro M. Recto	Claro M. Recto
Lantana	Wandelröschen (Gattung)
Metateoriya	Metatheorie
Pagsisid sa ilalim ng dagat	Gerätetauchen
Livestrong wristband	Silikonarmband
Jahwist	Jahwist
Cleavon Little	Cleavon Little
Java	Java
Salaryman Kintaro	Salaryman Kintaro
Close the Last Door	Close your last door
Lalawigan ng Qazvin	Qazvin (Provinz)
Nanolitograpiya	Nanolithografie
Tripleng Diyos	Trias (Religion)
Hardin	Garten
Colegio de San Juan de Letran	Colegio de San Juan de Letran
Kenichi Enomoto	Enomoto Ken’ichi
Joanne Woodward	Joanne Woodward
Queen Latifah	Queen Latifah
Legal Drug	Lawful Drug
Peshawar	Peschawar
Comic Party	Comic Party
Dengeki Daioh	Comic Dengeki Daiō
Almagre (lupa)	Ultisol
Hotarubi no Mori e	Hotarubi no Mori e
Kapulungang Pambansa ng Pilipinas	Commonwealth-Kongress
Stockard Channing	Stockard Channing
Crying Freeman	Crying Freeman
Como	Como (Begriffsklärung)
Mga talatang makasatanas	Satanische Verse
Pagkabigo	Störung (betrieblich)
Golgo 13	Golgo 13
Arkidiyosesis ng Lingayen-Dagupan	Erzbistum Lingayen-Dagupan
Urethritis	Urethritis
Pagsisiyam	Novene
Tugmaang pambata	Kinderreim
Pamantasan ng Nanzan	Nanzan-Universität
Teoriyang katastropiyang Toba	Toba-Katastrophentheorie
Mga lungsod sa Tsina	Liste der Städte in der Volksrepublik China
Confidential Confessions	Confidential Confessions
Shariff Kabunsuan	Shariff Kabunsuan
Ekonomiks na pangkaunlaran	Entwicklungsökonomie
Musashi (barkong pandigmang Hapones)	Musashi (1942)
Bagoong alamang	Garnelenpaste
Pandakot	Kehrschaufel
Erl	Earl
Keyword	Deskriptor
Vaginismus	Vaginismus
Kāveh	Kaveh Ahangar
Preambulo	Präambel
Coo Coo Marlin	Coo Coo Marlin
Romanisasyong Kunrei-shiki	Kunrei-System
Gāf	Gaf (Persischer Buchstabe)
Moving Average	Gleitender Mittelwert
Tapis	Lendenschurz
Libato	Indischer Spinat
Laparotomiya	Laparotomie
Mitolohiyang Persa	Iranische Mythologie
Urim at Tumim	Urim und Thummim
Vertu	Vertu
Asetabulum	Acetabulum (Anatomie)
Groto	Grotte
High School Debut	Kōkō Debut
Katapatan	Loyalität
Panganib	Gefährdung
Corn dog	Corn Dog
Trust	Trust (Wirtschaft)
Sexy Voice and Robo	Sexy Voice and Robo
Inter caetera	Inter caetera
Gundam 0079	Mobile Suit Gundam (Serie)
Linyang Jōetsu	Jōetsu-Linie
Yuu Kikkawa	Yū Kikkawa
Vans	Vans
Pagbibihag ng bus sa Maynila (2010)	Geiselnahme von Manila
Mana Ashida	Mana Ashida
Pagbagsak ng Tao	Sündenfall
Kauterisasyon	Kauterisation
Arkitekturang nabal	Schiffstechnik
The Pyramids (Indiyanapolis)	The Pyramids (Gebäudekomplex)
Nokia 6230	Nokia 6230
Badminton sa Palaro ng Timog Silangang Asya 2007	Südostasienspiele 2007/Badminton
General Hospital	General Hospital
Badminton sa Palaro ng Timog Silangang Asya 2005	Südostasienspiele 2005/Badminton
Pamalisan	Fußmatte
Dekoksyon	Dekokt
Tsutomu Yamazaki	Tsutomu Yamazaki
Tagapaglathala ng bidyong laro	Publisher
Emma (manga)	Emma – Eine viktorianische Liebe
Subprepektura ng Tokachi	Unterpräfektur Tokachi
Kapansanang seksuwal	Sexuelle Dysfunktion
Gonzo (kompanya)	Gonzo (Studio)
Pulgasari	Pulgasari
Banaba	Königinblume
Subprepektura ng Hidaka	Unterpräfektur Hidaka
Yusuke Santamaria	Yūsuke Santamaria
CozyCot	CozyCot
Aleman Kolonyero	Alemán Coloniero
Grenadier (manga)	Grenadier (Manga)
Balanitis	Eichelentzündung
Cus	Kusch (Bibel)
Craig Wayans	Craig Wayans
Iglesia ni Cristo	Iglesia ni Cristo
I"s	I"s
Princess Princess (manga)	Princess Princess
Notasyong matematikal	Mathematische Notation
Crisostomo Yalung	Crisostomo Yalung
Sazae-san	Sazae-san
Lawang subglasyal	Subglazialer See
Bilbil (taba)	Stammfettsucht
Cromartie High School	Cromartie High School
Nagsasariling Sosyalistikong Republikang Soviet ng Tatar	Tatarische Autonome Sozialistische Sowjetrepublik
Pulong Crooked, Bahamas	Crooked Island
Subprepektura ng Iburi	Unterpräfektur Iburi
Subprepektura ng Kushiro	Unterpräfektur Kushiro
Eleuthera	Eleuthera
Tales of Vesperia	Tales of Vesperia
Maid Sama!	Maid-sama
Tokyo Babylon	Tokyo Babylon
Yuko Takeuchi	Yūko Takeuchi
Natsumi Abe	Natsumi Abe
Subprepektura ng Hiyama	Unterpräfektur Hiyama
Miki Fujimoto	Miki Fujimoto
Draco	Flugdrachen
Surge protector	Überspannungsableiter
Paano-gawin	Howto
Taong Solo	Homo soloensis
To-shima	Toshima (Insel)
Nagsasariling Sosyalistikong Republikang Soviet ng Moldavia	Moldauische Autonome Sozialistische Sowjetrepublik
Jairo	Jaïr
Araling pangkultura	Kulturwissenschaft
Mazinger Z	Mazinger Z
Cumberland Plateau	Cumberland-Plateau
Nippon Ichi Software	Nippon Ichi Software
Hitonari Tsuji	Hitonari Tsuji
Akina Nakamori	Akina Nakamori
Yosuke Kubozuka	Yōsuke Kubozuka
Pitaten	PitaTen
Palaro ng Timog Silangang Asya 2011	Südostasienspiele 2011
Linyang Utsunomiya	Utsunomiya-Linie
Brasilyanong Hapones	Japanische Brasilianer
Homo gautengensis	Homo gautengensis
Curly Lambeau	Curly Lambeau
Nakatalang kasaysayan	Schriftliche Überlieferung
Prosesong Poisson	Poisson-Prozess
Balatan ng buhay	Enthäuten
Grito de Dolores	Grito de Dolores
Nintendo World Cup	Nintendo World Cup
Sakit na kumakain ng laman	Nekrotisierende Fasziitis
Pekas	Komedo
Child grooming	Cyber-Grooming
Punong Ministro ng Taylandiya	Liste der Ministerpräsidenten von Thailand
Tamales	Tamale (Gericht)
Distribusyong multinomial	Multinomialverteilung
Paliparang Pandaigdig ng Brunei	Flughafen Brunei International
Miyuki-chan in Wonderland	Miyuki-chan im Wunderland
T. J. Miller	T. J. Miller
Nagsasariling Sosyalistikong Republikang Soviet ng Chechen-Ingush	Tschetscheno-Inguschetien
Kay Qobād	Kai Kobad
Feraydun	Fereydūn
Córdoba, Bolívar	Córdoba (Bolívar)
K-12 (edukasyon)	K-12
Banal	Heilig
Subprepektura ng Nemuro	Unterpräfektur Nemuro
Subprepektura ng Rumoi	Unterpräfektur Rumoi
Black Rock Shooter	Black Rock Shooter
Futari wa Pretty Cure	Pretty Cure (Anime)
Pagtalon	Springen
Theodore Roethke	Theodore Roethke
Republikang Bayan ng Congo	Volksrepublik Kongo
Subprepektura ng Kamikawa	Unterpräfektur Kamikawa
Radio Television Hong Kong	Radio Television Hong Kong
Sipaang bola	Kickball
Valkyria Chronicles	Valkyria Chronicles
Ken Matsudaira	Ken Matsudaira
Gakuen Heaven	Gakuen Heaven
Kikuko Inoue	Kikuko Inoue
Halalang pederal sa Australya, 2007	Parlamentswahl in Australien 2007
Panahon ng bagyo sa hilagang-kanlurang Pasipiko ng 2009	Pazifische Taifunsaison 2009
Hinode, Tokyo	Hinode (Tokio)
Mahoromatic	Mahoromatic
Hakusensha	Hakusensha
Ai Kago	Ai Kago
Hundred Islands National Park	Hundred-Islands-Nationalpark
Tsunku	Tsunku
Mermaid Saga	Mermaid Saga
Strawberry Marshmallow	Erdbeeren & Marshmallows
Ilog Pasig	Pasig (Fluss)
Jetstar Pacific Airlines	Jetstar Pacific Airlines
Div	Daeva
Nagsasariling Sosyalistikong Republikang Soviet ng Dagestan	Dagestanische Autonome Sozialistische Sowjetrepublik
Daichi Miura	Daichi Miura
Dale Robertson	Dale Robertson
Dalmanuta	Dalmanutha
Romero	Romero
Damekko Doubutsu	Damekko Dōbutsu
Promdi	Jockel
Damo Suzuki	Damo Suzuki
Damon Wayans, Jr.	Damon Wayans, Jr.
Dan Hill	Dan Hill
Danao	Danao City
Dance in the Vampire Bund	Dance in the Vampire Bund
Pedikyur	Fußpflege
Kahong koreo	Postfach
Lista ng Hunyo	Junilistan
Hipodermikong iniksiyon	Kanüle
Ikaw	Du (Personalpronomen)
DeBarge	DeBarge
Katauhang seksuwal	Sexuelle Identität
Patani	Limabohne
Matematikal na lohika	Mathematische Logik
Diyosesis ng San Jose sa Pilipinas	Bistum San Jose
Erotikong sining	Erotische Kunst
Ang Handog ng mga Mago	Das Geschenk der Weisen
Monay	Monay
Biag ni Lam-ang	Das Leben des Lam-Ang
Palais	Palais (Begriffsklärung)
Ilog Davao	Davao (Fluss)
Lanao	Lanao
David Herman	David Herman
Mito	Mito (Begriffsklärung)
Meridyano	Meridian
Mentohotep	Mentuhotep
Kawanishi	Kawanishi (Begriffsklärung)
Pac-Man	PacMan
Deadman	Deadman (Comicserie)
Deathstroke	Deathstroke
Deirdre	Deirdre
Ina ng Lourdes	Marienerscheinungen und Wallfahrt in Lourdes
Dream Saga	Dream Saga
Masahiko Kondo	Masahiko Kondō
Ginang Ples	Mrs. Ples
Ralph Garman	Ralph Garman
Kompaktipikasyon (pisika)	Kaluza-Klein-Kompaktifizierung
Bungkos ng mga bulaklak	Blumenstrauß
Yuya Yagira	Yūya Yagira
Dentsu	Dentsū
Deodato Arellano	Deodato Arellano
Pakicetidae	Pakicetidae
La Liga Filipina	La Liga Filipina
Josh Gad	Josh Gad
Maburaho	Maburaho
Girls Bravo	Girls Bravo
Tales of Phantasia	Tales of Phantasia
Pagtotono ng piano	Klavierstimmer
Pagtatalik na panghita	Schenkelverkehr
Kamikaze Girls	Kamikaze Girls
Linyang Musashino	Musashino-Linie
Ikki Tōsen	Dragon Girls
Time Stranger Kyoko	Time Stranger Kyoko
Palaro ng Timog Silangang Asya 1999	Südostasienspiele 1999
Paliparang Pandaigdig ng Francisco Bangoy	Francisco Bangoy International Airport
Jack Thompson	Jack Thompson (Anwalt)
Sekai-ichi Hatsukoi	Sekaiichi Hatsukoi
Gravitino	Gravitino
Jai alai	Jai Alai
Silang ng Salang	Salangpass
Nakagawa, Nagano	Nakagawa (Nagano)
Apollinarismo	Apollinarianismus
The Gentlemen's Alliance	Shinshi Doumei Cross
Daliri ng Diyos	Finger Gottes
Laringhitis	Laryngitis
El Tigre: The Adventures of Manny Rivera	El Tigre: Die Abenteuer des Manny Rivera
Baril	Schusswaffe
Taong Yuanmou	Yuanmou-Mensch
Adamantina	Adamant
Glandula (ng makinarya)	Stopfbuchse
Eliezer	Elieser
Ina ng Pitong Hapis	Mater Dolorosa
Doenjang	Doenjang
Ang Propeta (aklat)	Der Prophet (Buch)
Aogashima, Tokyo	Aogashima (Tokio)
The Six Million Dollar Man	Der Sechs-Millionen-Dollar-Mann
Goro Inagaki	Gorō Inagaki
Magical Princess Minky Momo	Mahō no Princess Minky Momo
Baki the Grappler	Grappler Baki
Pluto (manga)	Pluto: Urasawa × Tezuka
Wikipedia:Embahada	Wikipedia:Botschaft
Lutuing Heorhiyano	Georgische Küche
Pidyok	Kanchō (Spiel)
Blood The Last Vampire	Blood: The Last Vampire (2009)
Derbe	Derbe
Ju-on	Ju-on
Paliparang Pandaigdig ng Zamboanga	Flughafen Zamboanga
New International Version	New International Version
Dermoid	Dermoidzyste
Desiderata	Desiderata (Gedicht)
Genshiken	Genshiken
Korona (gantimpala)	Kranz
Tokyo International Anime Fair	Tōkyō Kokusai Anime Fair
Hiraizumi, Iwate	Hiraizumi (Iwate)
Gōdo, Gifu	Gōdo (Gifu)
Hiezu, Tottori	Hiezu
Panahon ng bagyo sa hilagang-kanlurang Pasipiko ng 2011	Pazifische Taifunsaison 2011
Tongxiang	Tongxiang
Shaft (kompanya)	Shaft (Studio)
International Rice Research Institute	International Rice Research Institute
Hanamaru Kindergarten	Hanamaru Yōchien
Okinoshima, Shimane	Okinoshima (Shimane)
Onga, Fukuoka	Onga (Fukuoka)
Sue, Fukuoka	Sue (Fukuoka)
Minimoni	Minimoni
Fukuchi, Fukuoka	Fukuchi (Fukuoka)
Yoshitomi, Fukuoka	Yoshitomi (Fukuoka)
Soeda, Fukuoka	Soeda (Fukuoka)
Tachiarai, Fukuoka	Tachiarai (Fukuoka)
Nakagawa, Fukuoka	Nakagawa (Fukuoka)
Kawasaki, Fukuoka	Kawasaki (Fukuoka)
Mashiki, Kumamoto	Mashiki
Hisayama, Fukuoka	Hisayama (Fukuoka)
Okagaki, Fukuoka	Okagaki (Fukuoka)
Cyclops (dula)	Kyklops
Sasaguri, Fukuoka	Sasaguri (Fukuoka)
Kasuya, Fukuoka	Kasuya (Fukuoka)
Keisen, Fukuoka	Keisen (Fukuoka)
Tōhō, Fukuoka	Tōhō (Fukuoka)
Kōge, Fukuoka	Kōge (Fukuoka)
Kotake, Fukuoka	Kotake (Fukuoka)
Hirokawa, Fukuoka	Hirokawa (Fukuoka)
Enero 2013	Januar 2013
Miyako, Fukuoka	Miyako (Fukuoka)
Kanda, Fukuoka	Kanda (Fukuoka)
Shime, Fukuoka	Shime (Fukuoka)
Erina Mano	Erina Mano
Disyembre 2006	Dezember 2006
Hino, Shiga	Hino (Shiga)
Papuri	Lob
Mifune, Kumamoto	Mifune (Kumamoto)
Itoda, Fukuoka	Itoda (Fukuoka)
Koe de Oshigoto	Koe de Oshigoto!
Paliparang Pandaigdig ng Kalibo	Kalibo Airport
Palaro ng Timog Silangang Asya 1997	Südostasienspiele 1997
Palaro ng Timog Silangang Asya 2013	Südostasienspiele 2013
Palaro ng Timog Silangang Asya 1993	Südostasienspiele 1993
Palaro ng Timog Silangang Asya 1979	Südostasienspiele 1979
Palaro ng Timog Silangang Asya 2007	Südostasienspiele 2007
Palaro ng Timog Silangang Asya 1987	Südostasienspiele 1987
Pangulo ng Pilipinas	Präsident der Philippinen
Babaeng May Pamaypay	Die Dame mit dem Fächer
Inunan	Plazenta
Implikasyon	Implikation (Begriffsklärung)
Tayabas (paglilinaw)	Tayabas
Against the Ropes	Die Promoterin
The Proud Family	Die Prouds
Shirahime-Syo: Snow Goddess Tales	Die Schneeprinzessin
Nemesis (paglilinaw)	Nemesis (Begriffsklärung)
Kababaihan ng Troya	Die Troerinnen
Mysterious Cities of Gold	Die geheimnisvollen Städte des Goldes
Membranong mukosa	Schleimhaut
Tita	Tita
Isolda	Isolda
Indio	Indio (Begriffsklärung)
Diesel	Diesel
Hinekolohiya	Gynäkologie
Sikolohiyang pampagkakaiba	Differentielle Psychologie
Digimon World 3	Digimon World 2003
Opera (paglilinaw)	Opera (Begriffsklärung)
Awit ng Pederasyong Ruso	Hymne der Russischen Föderation
Paghahati	Division (Mathematik)
Ugnayang Hapon-Estados Unidos	Beziehungen zwischen Japan und den Vereinigten Staaten
Elijah Parish Lovejoy	Elijah Parish Lovejoy
Malaswang usapan	Dirty Talk
Ebanghelyo ng mga Nazareno	Nazaräerevangelium
Ungulata	Huftiere
Ebanghelyo ng mga Hebreo	Hebräerevangelium
Diwata	Diwata
Wikang Proto-Griyego	Urgriechisch
Iphigenia at Aulis	Iphigenie in Aulis
Lagusan ng itlog	Eileiter
Doctor Fate	Doctor Fate
Doctor Occult	Doctor Occult
Yami to Boushi to Hon no Tabibito	Yami to Bōshi to Hon no Tabibito
Mga Igorot	Igorot
Dogma	Dogma (Begriffsklärung)
Lorenzo Sumulong	Lorenzo Sumulong
The Powerpuff Girls	Powerpuff Girls
Wayne Swan	Wayne Swan
Arnis sa Palaro ng Timog Silangang Asya 2005	Südostasienspiele 2005/Arnis
Rachel Boston	Rachel Boston
Dominion Tank Police	Dominion – Tank Police
Dominique Peyramale	Dominique Peyramale
Gatas ng asno	Eselsmilch
Philia	Philia
Doorman	Doorman
Hadhad	Tinea inguinalis
Vagabond (manga)	Vagabond (Manga)
Makatwirang bilang	Rationale Zahl
Ratzinger	Ratzinger
Alcestis (dula)	Alkestis (Euripides)
Alfred Lunt	Alfred Lunt
Laços de Família	Laços de Família
Gihon	Gihon
Mondino de Luzzi	Mondino dei Luzzi
Opus Fundatum Latinitas	Latinitas (Stiftung)
Lating Pansimbahan	Kirchenlatein
Alimos	Alimos
Ekonomikang sanksiyon	Wirtschaftssanktion
Paliparan	Flughafen
Lalawigan ng Riyadh	Provinz Riad
Oxyrhynchus Papyri	Oxyrhynchus Papyri
Doug	Doug
Nagsasariling Sosyalistikong Republikang Soviet ng Chuvash	Tschuwaschische Autonome Sozialistische Sowjetrepublik
Gaoyou	Gaoyou
Dr. Koto Shinryojo	Dr. Kotō Shinryōjo (Fernsehserie)
Monthly Dragon Age	Dragon Age
Dragon Half	Dragon Half
Pamantasan ng Dulong Silangan	Far Eastern University
Dragon Voice	Dragon Voice
San Juan del Cesar	San Juan del Cesar
Montenegro, Quindío	Montenegro (Kolumbien)
San Vicente de Chucurí	San Vicente de Chucurí
Santa Rosa del Sur	Santa Rosa del Sul
Tripanosomiasis	Trypanosomiasis
Ikalawang Konseho ng Efeso	Konzil von Ephesos (449)
Hawk at Dove	Hawk and Dove
Thalia (awa)	Thalia (Charis)
Talinghaga ng Masamang Damo	Gleichnis vom Unkraut unter dem Weizen
Stonewall Inn	Stonewall Inn
Vetulicolia	Vetulicolia
Lahing Tagalog	Tagalog (Ethnie)
Ed O'Ross	Ed O’Ross
Dual SIM	Dual-SIM-Handy
Leuconostocaceae	Leuconostocaceae
Shinshūkyō	Neue Religionen in Japan
Juka	Juka
Kulo-kulo	Platentaube
Nawawalang Pelikula	Verschollener Film
Pagsusong pangpagtatalik	Erotische Laktation
Republika ng Madawaska	Republik Madawaska
Kotohira, Kagawa	Kotohira (Kagawa)
Domokun	Dōmo-kun
E's	E’s
Inhinyeriyang pampetrolyo	Erdöl- und Erdgastechnik
Rebolusyong EDSA ng 1986	EDSA-Revolution
Nilalang	Kreatur
Papa Justus ng Alehandriya	Justus von Alexandria
Michael Ansara	Michael Ansara
Upo	Flaschenkürbis
Superman: The Animated Series	Superman (Zeichentrickserie)
Fyvush Finkel	Fyvush Finkel
John McIntire	John McIntire
Tweeny Witches	Mahō Shōjo Tai Arusu
Echizen, Fukui (bayan)	Echizen (Fukui)
Al Molinaro	Al Molinaro
Egoismo	Egotismus
Thebe	Thebe
Eddie Collins	Eddie Collins
Eden: It's an Endless World	Eden – It’s an Endless World!
Flower of Eden	Eden no Hana
Edgardo Angara	Edgardo Angara
Yongkang, Zhejiang	Yongkang (Jinhua)
King Abdullah Economic City	King Abdullah Economic City
Walden Bello	Walden Bello
Rabin	Rabin
Aleman	Alemán
Tondo, Maynila	Tondo (Philippinen)
Listahan ng mga kalendaryo	Liste der Kalendersysteme
Yano (paglilinaw)	Yano
Surigao	Surigao
Fernando Poe	Fernando Poe
Ermita (paglilinaw)	Ermita
Chloroflexi (phylum)	Grüne Nichtschwefelbakterien
Imogene Coca	Imogene Coca
Michael Constantine	Michael Constantine
Pamamaga ng lalamunan	Halsschmerzen
Edward Taylor	Edward Taylor (Dichter)
San Gil	San Gil
Dalubhasaang Annunciation	Ehenichtigkeit (Kirchenrecht)
Naruto: Ultimate Ninja Storm	Naruto: Ultimate Ninja Storm
Mayang bato	Weißbauch-Bronzemännchen
Iraj	Iradsch
Network ng kompyuter	Rechnernetz
Sosyolohiyang pang-industriya	Industrie- und Betriebssoziologie
Fernando Lopez	Fernando López (Politiker)
Kamalig	Scheune
Eiheiji, Fukui	Eiheiji (Fukui)
Eiji Okuda	Eiji Okuda
Eklipse ng araw sa Nobyembre 3, 2013	Sonnenfinsternis vom 3. November 2013
Tim Conway	Tim Conway
Sensual Phrase	Kaikan Phrase
Kosaka, Akita	Kosaka (Akita)
Magneto	Kurbelinduktor
Propionibacterium	Propionibakterien
Mapag-isa	Einzelgänger
Karabulak	Karabulak
Nagiso, Nagano	Nagiso (Nagano)
RG Veda	RG Veda
Seto no Hanayome	Seto no Hanayome
Inukami!	Inukami!
Oniichan no Koto Nanka Zenzen Suki Janain Dakara ne!!	Onii-chan no Koto Nanka Zenzen Suki Janain Dakara ne!!
Salaysay	Erzählung
Alice in the Country of Hearts	Heart no Kuni no Alice – Wonderful Wonder World
Kokurikozaka kara	Kokurikozaka kara
Bundok Hibok-Hibok	Hibok-Hibok
In pectore	Kardinal in pectore
Teseo	Theseus
San Juan (paglilinaw)	San Juan
Belleu	Belleu
Ovum	Eizelle
Likas na kaganapan	Naturerscheinung
Cai Shen	Cai Shen
Tatsunoko Production	Tatsunoko Pro
Mga misyong diplomatiko sa Republika ng Tsina	Liste der Auslandsvertretungen der Republik China
Paliparang Godofredo P. Ramos	Godofredo P. Ramos Airport
Bansang transkontinental	Liste interkontinentaler Staaten
Linyang Itsukaichi	Itsukaichi-Linie
El Carmen de Bolívar	El Carmen de Bolívar
Arc the Lad (anime)	Arc the Lad
Dibdib ng hayop	Rinderbrust
Tanpopo	Tanpopo
Television Saitama	TV Saitama
Juzo Itami	Jūzō Itami
Linyang Nikkō	Nikkō-Linie
Talaan ng mga makasaysayang anibersaryo	Historische Jahrestage
Hei Tai Yang: 731	Men Behind the Sun
Kodomo no Jikan	Kodomo no Jikan
Gathas	Gathas
Elisa	Elischa (Sohn des Jawan)
Suttungr	Suttung (Mythologie)
Ranulph Fiennes	Ranulph Fiennes
Pagpapasya	Entscheidung
William Schallert	William Schallert
Crest of the Stars	Seikai no Monshō
Shinichi Tsutsumi	Shin’ichi Tsutsumi
Lucas Licht	Lucas Matías Licht
Jiangdu	Jiangdu
Xenosaga	Xenosaga
Soulmate	Seelenverwandtschaft
Panalangin ni Manases	Gebet des Manasse
Emilio Jacinto	Emilio Jacinto
Emmanuel Pelaez	Emmanuel Pelaez
Pamumula ng mukha	Erröten
Millencolin	Millencolin
Triyatlon ng taumbakal	Ironman
Excel Saga	Excel Saga
Samgyeopsal	Samgyeopsal
Eternal Sonata	Eternal Sonata
Kay Kāvus	Kai Kawous
Seyāvash	Siyawasch
Nowzar	Nowzar
Pulong Alabat	Alabat (Insel)
Sterile neutrino	Steriles Neutrino
Batman Beyond	Batman of the Future
Martinete	Ramme (Maschine)
Lutuing Irani	Persische Küche
Samukawa, Kagawa	Samukawa (Kanagawa)
Hayama, Kanagawa	Hayama (Kanagawa)
Tōnoshō, Chiba	Tōnoshō (Chiba)
Pizhou	Pizhou
Uzumaki	Uzumaki – Spiral Into Horror
Hakushaku to Yōsei	Hakushaku to Yōsei
Tongzhou	Tongzhou (Nantong)
Tomoya Nagase	Tomoya Nagase
Balarila ng Wikang Hapones	Japanische Grammatik
Ensaymada	Ensaïmada de Mallorca
Nakai, Kanagawa	Nakai (Kanagawa)
Xinyi	Xinyi (Xuzhou)
Yokoze, Saitama	Yokoze (Saitama)
Kamisato, Saitama	Kamisato (Saitama)
Nagatoro, Saitama	Nagatoro (Saitama)
Ogano, Saitama	Ogano (Saitama)
Shiraoka, Saitama	Shiraoka (Saitama)
Sugito, Saitama	Sugito (Saitama)
Minano, Saitama	Minano (Saitama)
Kami-sama no Memo-chō	Kami-sama no Memo-chō
Stranger than Paradise	Stranger than Paradise
Toyoyama, Aichi	Toyoyama (Aichi)
Kōta, Aichi	Kōta (Aichi)
Minabe, Wakayama	Minabe (Wakayama)
Kamikawa, Saitama	Kamikawa (Saitama)
Nagawa, Nagano	Nagawa (Nagano)
Kozagawa, Wakayama	Kozagawa (Wakayama)
Ueno, Gunma	Ueno (Gunma)
Matsubushi, Saitama	Matsubushi (Saitama)
Minowa, Nagano	Minowa (Nagano)
Namegawa, Saitama	Namegawa (Saitama)
Epifanio de los Santos	Epifanio de los Santos
Abenida Epifanio de los Santos	Epifanio de los Santos Avenue
Friendster	Friendster
Kariwa, Niigata	Kariwa (Niigata)
Patricio Mariano	Patricio G. Mariano
Minamiminowa, Nagano	Minamiminowa (Nagano)
Hirono, Iwate	Hirono (Iwate)
Tatsuno, Nagano	Tatsuno (Nagano)
Ikusaka, Nagano	Ikusaka (Nagano)
Minamiechizen, Fukui	Minami-Echizen (Fukui)
Kiso, Nagano (bayan)	Kiso-machi (Nagano)
Ikeda, Fukui	Ikeda (Fukui)
Pastrami	Pastrami
Transformers: Armada	Transformers: Armada
The Buzz on Maggie	Maggie (Fernsehserie)
Medalyang Pierre de Coubertin	Pierre-de-Coubertin-Medaille
Gadareno	Legion (Dämon)
Mga digmaang Ridda	Ridda-Kriege
Sakaki, Nagano	Sakaki (Nagano)
Ogawa, Nagano	Ogawa (Nagano)
Obuse, Nagano	Obuse (Nagano)
Yamagata, Nagano	Yamagata (Nagano)
Wakasa, Fukui	Wakasa (Fukui)
Shinano, Nagano	Shinano (Nagano)
