Afrik	Afrika
Richard Guy	Richard Kenneth Guy
Seth Neddermeyer	Seth Neddermeyer
Joseph Sauveur	Joseph Sauveur
Willem Hendrik Keesom	Willem Hendrik Keesom
Eugene Dynkin	Eugene Dynkin
Jon Speelman	Jonathan Speelman
Jacques Roumain	Jacques Roumain
Kannan Soundararajan	K. Soundararajan
Howard Percy Robertson	Howard P. Robertson
Tenor Saw	Tenor Saw
Louis Raymond	Louis Raymond
Nathaniel Bowditch	Nathaniel Bowditch
U Roy	U-Roy
Guy Philippe	Guy Philippe
Gustave-Adolphe Hirn	Gustav-Adolf Hirn
Michael Rose	Michael Rose
Lynn Steen	Lynn Arthur Steen
Peter Swinnerton-Dyer	Peter Swinnerton-Dyer
Raoul Peck	Raoul Peck
Vybz Kartel	Vybz Kartel
Georges Laraque	Georges Laraque
Luck Mervil	Luck Mervil
Keith Devlin	Keith Devlin
Herbert Scarf	Herbert Scarf
Errett Bishop	Errett Bishop
Laurent Voulzy	Laurent Voulzy
Mansfield, Lwizyana	Mansfield (Louisiana)
San Cristóbal (provens)	San Cristóbal (Provinz)
San Pedro de Macorís (provens)	San Pedro de Macorís (Provinz)
Devèsman	Massenstrom
Souprefekti	Unterpräfektur
Fort Gordon, Georgie	Fort Gordon
Robert Simson	Robert Simson
Rocky Mount, Vijini	Rocky Mount (Virginia)
Dublin, Vijini	Dublin (Virginia)
Gate City, Vijini	Gate City
Shenandoah, Vijini	Shenandoah (Virginia)
South Boston, Vijini	South Boston (Virginia)
Onancock, Vijini	Onancock
Herndon, Vijini	Herndon (Virginia)
Jacques Rabemananjara	Jacques Rabemananjara
Waterbury, Vermont	Waterbury (Vermont)
Edinburg, Vijini	Edinburg (Virginia)
Louisa, Vijini	Louisa (Virginia)
Chatham, Vijini	Chatham (Virginia)
Woodstock, Vijini	Woodstock (Virginia)
Wise, Vijini	Wise (Virginia)
Glen Carbon, Ilinwa	Glen Carbon
Hamilton, Vijini	Hamilton (Virginia)
Madison, Vijini	Madison (Virginia)
Accomac, Vijini	Accomac (Virginia)
Purcellville, Vijini	Purcellville
Թ	Թ
Johnstown, New York	Johnstown (New York)
Geneva, New York	Geneva (New York)
Ի	Ի
Է	Է
Ժ	Ժ
Ը	Ը
Խ	Խ
Glens Falls, New York	Glens Falls
Pleasant Hill, Ilinwa	Pleasant Hill (Illinois)
Gloversville, New York	Gloversville
Cortland, New York	Cortland (New York)
T.O.K.	T.O.K.
Talbotton, Georgie	Talbotton
Jean Paul de Gua de Malves	Jean Paul de Gua de Malves
Yuri Linnik	Juri Wladimirowitsch Linnik
George Mackey	George Mackey
Gene Golub	Gene H. Golub
Willem 's Gravesande	Willem Jacob ’s Gravesande
George Sudarshan	George Sudarshan
Joseph Leo Doob	Joseph L. Doob
Pierre Samuel	Pierre Samuel
Marcel-Paul Schützenberger	Marcel Schützenberger
Frank Morley	Frank Morley
Václav Chvátal	Vašek Chvátal
Steven Strogatz	Steven Strogatz
Jean-Marie Souriau	Jean-Marie Souriau
Percy John Heawood	Percy Heawood
Johannes Martinus Burgers	Johannes Martinus Burgers
Victor Zalgaller	Wiktor Abramowitsch Salgaller
Aleksandr Gennadievich Kurosh	Alexander Gennadjewitsch Kurosch
Ivan Petrovsky	Iwan Georgijewitsch Petrowski
James Cooley	James Cooley
Ivan Ivanovich Zhegalkin	Iwan Iwanowitsch Schegalkin
Peter Sarnak	Peter Sarnak
Gian Francesco Malfatti	Gianfrancesco Malfatti
Thomas Corwin Mendenhall	Thomas Corwin Mendenhall
Phillip Griffiths	Phillip Griffiths
Harold Davenport	Harold Davenport
Émile Verdet	Marcel Émile Verdet
Garnet Silk	Garnett Silk
Michael Aschbacher	Michael Aschbacher
Norman Steenrod	Norman Steenrod
Frank Adams	John Frank Adams
Robert Serber	Robert Serber
Nick Katz	Nicholas Katz
Victor Kac	Victor Kac
Robion Kirby	Robion Kirby
Savas Dimopoulos	Savas Dimopoulos
Valentin Poenaru	Valentin Poénaru
Samuel Earnshaw	Samuel Earnshaw
Lyndon, Vermont	Lyndon (Vermont)
Maurice Grevisse	Maurice Grevisse
Massilia Sound System	Massilia Sound System
Oliver Springs, Tennessee	Oliver Springs
Leonid Khachiyan	Leonid Gendrichowitsch Chatschijan
Fairchild, Wisconsin	Fairchild (Wisconsin)
Fairfax, Vermont	Fairfax (Vermont)
Fairfield, Vermont	Fairfield (Vermont)
Fairmont City, Ilinwa	Fairmont City
Tony Rebel	Tony Rebel
Raymond Paley	Raymond Paley
John Colson	John Colson
George Peacock	George Peacock
Giovanni Vacca	Giovanni Enrico Eugenio Vacca
Passi	Passi
Lavalas	Fanmi Lavalas
Farragut, Tennessee	Farragut (Tennessee)
Hardwick, Vermont	Hardwick (Vermont)
Solomon Golomb	Solomon W. Golomb
Manjul Bhargava	Manjul Bhargava
Jean-Pierre Bourguignon	Jean-Pierre Bourguignon
RH Bing	R. H. Bing
Thomas Callister Hales	Thomas Hales
Thierry Aubin	Thierry Aubin
William Kruskal	William Kruskal
Kenneth May	Kenneth May
Lorenzo Respighi	Lorenzo Respighi
Isaac Todhunter	Isaac Todhunter
William Browder	William Browder
Robert Lee Moore	Robert Lee Moore (Mathematiker)
John Landen	John Landen
Raphaël Salem	Raphaël Salem
Jean-François Le Gall	Jean-François Le Gall
Junior Kelly	Junior Kelly
Felix Browder	Felix Browder
Graeme Segal	Graeme Segal
Resaca, Georgie	Resaca (Georgia)
Kitikil	Cuticula
Fennimore, Wisconsin	Fennimore
Ralph Fox	Ralph Fox
Northfield, Vermont	Northfield (Vermont)
Richard Askey	Richard Askey
Kategori:Almay	Kategorie:Deutschland
Pulaski, Tennessee	Pulaski (Tennessee)
Kategori:Etazini	Kategorie:Vereinigte Staaten
Kategori:Risi	Kategorie:Russland
Kategori:Kanada	Kategorie:Kanada
Kategori:Wayòm Ini	Kategorie:Vereinigtes Königreich
Kategori:Espay	Kategorie:Spanien
Kategori:Nouvèl Zelann	Kategorie:Neuseeland
Middleport, Ohio	Middleport (Ohio)
Konpaksyon	Kompaktion
Prairie du Sac, Wisconsin	Prairie du Sac
Lackland AFB, Texas	Lackland Air Force Base
Nosliw	Nosliw
Oologah, Oklahoma	Oologah
Oconee, Georgie	Oconee (Georgia)
Tan doubleman	Generationszeit
San José de Ocoa (provens)	San José de Ocoa
Siwèl	Rote Mombinpflaume
Independencia	Independencia (Provinz)
Marion, Kawolin disid	Marion (South Carolina)
Pòtè	Konduktor
Կ	Կ
Ծ	Ծ
Sullivan's Island, Kawolin disid	Sullivan’s Island
Metamora, Ilinwa	Metamora (Illinois)
Gnadenhutten, Ohio	Gnadenhutten (Ohio)
Piscataway, New Jersey	Piscataway Township
Florimond de Beaune	Florimond de Beaune
Olpe, Kansas	Olpe (Kansas)
Tipton, Oklahoma	Tipton (Oklahoma)
Folsom, Lwizyana	Folsom (Louisiana)
Trou	Schachthöhle
Morganza, Lwizyana	Morganza
Ka (1/4)	Quarter
Fort Benning, Georgie	Fort Benning
Fort Stewart, Georgie	Fort Stewart
Putney, Vermont	Putney (Vermont)
Fountain City, Indiana	Fountain City (Indiana)
Fountain City, Wisconsin	Fountain City (Wisconsin)
Franco	Franco (Begriffsklärung)
Fim kabòn	Kohlenstoffschicht
Francesco Paolo Cantelli	Francesco Cantelli
Randolph, Vermont	Randolph (Vermont)
Frank Harary	Frank Harary
Frank Nelson Cole	Frank Nelson Cole
Mason City, Iowa	Mason City (Iowa)
Viator (Almería)	Viator
Greg Kuperberg	Greg Kuperberg
Franklin, Vermont	Franklin (Vermont)
Franklin, Wisconsin	Franklin (Wisconsin)
El Cerro de Andévalo (Huelva)	El Cerro de Andévalo
Streamwood, Ilinwa	Streamwood
Jahcoustix	Jahcoustix
Frederick Almgren	Frederick Almgren
Freeport, Maine	Freeport (Maine)
French Lick, Indiana	French Lick
Frenchville, Maine	Frenchville (Maine)
Kategori:Kiba	Kategorie:Kuba
Kategori:Polòy	Kategorie:Polen
Kategori:Kore disid	Kategorie:Südkorea
Kategori:Swis	Kategorie:Schweiz
Kategori:Vyetnam	Kategorie:Vietnam
Giulio Ascoli	Giulio Ascoli
Kategori:Fizik	Kategorie:Physik
Kategori:Syans natirèl	Kategorie:Naturwissenschaft
Kategori:Biyoloji	Kategorie:Biologie
Kategori:Chimi	Kategorie:Chemie
Kategori:Istwa	Kategorie:Geschichte
Kategori:Jewografi	Kategorie:Geographie
Kategori:Sosyete	Kategorie:Gesellschaft
Kategori:La vizyèl	Kategorie:Bildende Kunst
Kategori:Relijyon	Kategorie:Religion
Kategori:Espò	Kategorie:Sport
Tonanitla	Municipio Tonanitla
Kategori:Syans	Kategorie:Wissenschaft
Kategori:Sinema	Kategorie:Film
Kategori:Latè	Kategorie:Erde
New Bremen, Ohio	New Bremen (Ohio)
Kiprich	Kiprich
Lis Inivèsite nan Dakota Dinò	Liste der Universitäten in North Dakota
Wayòm Ayiti	Nord-Haiti
Fucien Brunel	Fucien Brunel
Holmdel, New Jersey	Holmdel
Quincy, Ohio	Quincy (Ohio)
Hueypoxtla (komin)	Municipio Hueypoxtla
Salado, Texas	Salado (Texas)
Putnam, Connecticut	Putnam (Connecticut)
Hebron, Connecticut	Hebron (Connecticut)
Morgan Heritage	Morgan Heritage
Gabriel Casseus	Gabriel Casseus
Percy Alexander MacMahon	Percy Alexander MacMahon
Mashina Vremeni	Maschina Wremeni
Ganjaman	Ganjaman
Garrettsville, Ohio	Garrettsville
Spring Hill, Tennessee	Spring Hill (Tennessee)
Nikolai Kochin	Nikolai Jewgrafowitsch Kotschin
Marigo (komin)	Marigot (Haiti)
Vashon, Washington	Vashon Island
Winthrop, Washington	Winthrop (Washington)
Williamsville, New York	Williamsville (New York)
Medina, Washington	Medina (Washington)
George Andrews	George Andrews (Mathematiker)
George Mostow	George Mostow
Georges Anglade	Georges Anglade
Tukwila, Washington	Tukwila (Washington)
Norwich, Vermont	Norwich (Vermont)
Wailing Souls	Wailing Souls
Sequim, Washington	Sequim
North Kingsville, Ohio	North Kingsville
Kuna, Idaho	Kuna (Idaho)
Silverdale, Washington	Silverdale (Washington)
Ճ	Ճ
Մ	Մ
Ձ	Ձ
Bayonnèt	Graue Palmlilie
Lebanon, Tennessee	Lebanon (Tennessee)
Giacinto Morera	Giacinto Morera
Giacomo Albanese	Giacomo Albanese
Gian-Carlo Wick	Gian-Carlo Wick
Gian-Carlo Rota	Gian-Carlo Rota
Saint Simons Island, Georgie	St. Simons Island
Theodore Slaman	Theodore A. Slaman
Hardin, Ilinwa	Hardin (Illinois)
Giulio Carlo de' Toschi di Fagnano	Giulio Carlo Fagnano dei Toschi
Vernon, Connecticut	Vernon (Connecticut)
Glandorf, Ohio	Glandorf (Ohio)
Montreal, Wisconsin	Montreal (Wisconsin)
Jason Seley	Jason Seley
Glen Ellyn, Ilinwa	Glen Ellyn
Erving, Massachusetts	Erving (Massachusetts)
Glen Washington	Glen Washington
West Burlington, Iowa	West Burlington
Greenfield, Massachusetts	Greenfield (Massachusetts)
Glenford, Ohio	Glenford
Gode	Weinglas
Stefan Bergman	Stefan Bergman
Godfrey, Ilinwa	Godfrey (Illinois)
Middleton, Tennessee	Middleton (Tennessee)
Abyssinians	The Abyssinians
Grand River, Ohio	Grand River (Ohio)
Rachel, Nevada	Rachel (Nevada)
Wakita, Oklahoma	Wakita
Goodfield, Ilinwa	Goodfield
Kenduskeag, Maine	Kenduskeag
Goose Creek, Kawolin disid	Goose Creek
Gordon, Ohio	Gordon (Ohio)
Selig Brodetsky	Selig Brodetsky
Grafton, Vermont	Grafton (Vermont)
Granby, Connecticut	Granby (Connecticut)
Grand Isle, Lwizyana	Grand Isle (Louisiana)
Steel Pulse	Steel Pulse
Green Springs, Ohio	Green Springs
Green Valley, Arizona	Green Valley (Arizona)
Greenfield, Ohio	Greenfield (Ohio)
Michel Raynaud	Michel Raynaud
Gregorio Fontana	Gregorio Fontana (Mathematiker)
Griswold, Connecticut	Griswold (Connecticut)
Groveland, Massachusetts	Groveland (Massachusetts)
Weybridge, Vermont	Weybridge (Vermont)
Burlington, New Jersey	Burlington (New Jersey)
Michael Lacey	Michael T. Lacey
Gueydan, Lwizyana	Gueydan
Guide Rock, Nebraska	Guide Rock
Summit, Dakota disid	Summit (South Dakota)
Jonathan Vilma	Jonathan Vilma
Forê tanpere ki gen fèy kadik	Sommergrüner Laubwald
Gyptian	Gyptian
Thomaston, Connecticut	Thomaston (Connecticut)
Warrenton, Georgie	Warrenton (Georgia)
Levi Conant	Levi L. Conant
Cudahy, Wisconsin	Cudahy (Wisconsin)
River Falls, Wisconsin	River Falls (Wisconsin)
Loyal, Wisconsin	Loyal (Wisconsin)
Milton, Wisconsin	Milton (Wisconsin)
Stanley, Wisconsin	Stanley (Wisconsin)
Colby, Wisconsin	Colby (Wisconsin)
Independence, Wisconsin	Independence (Wisconsin)
Hartford, Wisconsin	Hartford (Wisconsin)
New Lisbon, Wisconsin	New Lisbon (Wisconsin)
Mellen, Wisconsin	Mellen (Wisconsin)
Amery, Wisconsin	Amery (Wisconsin)
Nekoosa, Wisconsin	Nekoosa
Spooner, Wisconsin	Spooner (Wisconsin)
Galesville, Wisconsin	Galesville (Wisconsin)
Lodi, Wisconsin	Lodi (Wisconsin)
Owen, Wisconsin	Owen (Wisconsin)
Princeton, Wisconsin	Princeton (Wisconsin)
New Richmond, Wisconsin	New Richmond (Wisconsin)
Sun Prairie, Wisconsin	Sun Prairie
Algoma, Wisconsin	Algoma (Wisconsin)
Niagara, Wisconsin	Niagara (Wisconsin)
Verona, Wisconsin	Verona (Wisconsin)
Glendale, Wisconsin	Glendale (Wisconsin)
Onalaska, Wisconsin	Onalaska (Wisconsin)
Oconto Falls, Wisconsin	Oconto Falls
Gillett, Wisconsin	Gillett (Wisconsin)
Eagle River, Wisconsin	Eagle River (Wisconsin)
Augusta, Wisconsin	Augusta (Wisconsin)
Sparta, Wisconsin	Sparta (Wisconsin)
Mauston, Wisconsin	Mauston
Phillips, Wisconsin	Phillips (Wisconsin)
Merrill, Wisconsin	Merrill (Wisconsin)
De Pere, Wisconsin	De Pere
Shullsburg, Wisconsin	Shullsburg
Fox Lake, Wisconsin	Fox Lake (Wisconsin)
Waterloo, Wisconsin	Waterloo (Wisconsin)
Cornell, Wisconsin	Cornell (Wisconsin)
Manawa, Wisconsin	Manawa
Osseo, Wisconsin	Osseo (Wisconsin)
Marshfield, Wisconsin	Marshfield (Wisconsin)
Jefferson, Wisconsin	Jefferson (Wisconsin)
Viroqua, Wisconsin	Viroqua
Neillsville, Wisconsin	Neillsville
Waupaca, Wisconsin	Waupaca
Shell Lake, Wisconsin	Shell Lake (Wisconsin)
Park Falls, Wisconsin	Park Falls
Ladysmith, Wisconsin	Ladysmith (Wisconsin)
Berlin, Wisconsin	Berlin (Wisconsin)
Marion, Wisconsin	Marion (Shawano County, Wisconsin)
New London, Wisconsin	New London (Wisconsin)
Cuba City, Wisconsin	Cuba City
Edgerton, Wisconsin	Edgerton (Wisconsin)
Evansville, Wisconsin	Evansville (Wisconsin)
Richland Center, Wisconsin	Richland Center (Wisconsin)
Elroy, Wisconsin	Elroy (Wisconsin)
Mondovi, Wisconsin	Mondovi (Wisconsin)
Mineral Point, Wisconsin	Mineral Point
Monona, Wisconsin	Monona (Wisconsin)
Rice Lake, Wisconsin	Rice Lake (Wisconsin)
Tomah, Wisconsin	Tomah
Montello, Wisconsin	Montello (Wisconsin)
Columbus, Wisconsin	Columbus (Wisconsin)
Չ	Չ
Mayville, Wisconsin	Mayville (Wisconsin)
Tomahawk, Wisconsin	Tomahawk (Wisconsin)
Weyauwega, Wisconsin	Weyauwega
Cumberland, Wisconsin	Cumberland (Wisconsin)
Reedsburg, Wisconsin	Reedsburg
Pittsville, Wisconsin	Pittsville (Wisconsin)
Kaukauna, Wisconsin	Kaukauna
Waupun, Wisconsin	Waupun
Mosinee, Wisconsin	Mosinee
Delafield, Wisconsin	Delafield (Wisconsin)
Lake Mills, Wisconsin	Lake Mills (Wisconsin)
Schofield, Wisconsin	Schofield (Wisconsin)
Chetek, Wisconsin	Chetek
Buffalo City, Wisconsin	Buffalo City (Wisconsin)
Blair, Wisconsin	Blair (Wisconsin)
Delavan, Wisconsin	Delavan (Wisconsin)
Hillsboro, Wisconsin	Hillsboro (Wisconsin)
Markesan, Wisconsin	Markesan
Պ	Պ
Ջ	Ջ
Ր	Ր
Վ	Վ
Ն	Ն
Յ	Յ
Շ	Շ
Ռ	Ռ
Ո	Ո
Fort Atkinson, Wisconsin	Fort Atkinson (Wisconsin)
Plymouth, Wisconsin	Plymouth (Wisconsin)
Greenwood, Wisconsin	Greenwood (Wisconsin)
Westby, Wisconsin	Westby
Adams, Wisconsin	Adams (Adams County, Wisconsin)
Stoughton, Wisconsin	Stoughton (Wisconsin)
Kiel, Wisconsin	Kiel (Wisconsin)
Whitewater, Wisconsin	Whitewater (Wisconsin)
Փ	Փ
Ց	Ց
Arcadia, Wisconsin	Arcadia (Wisconsin)
Abbotsford, Wisconsin	Abbotsford (Wisconsin)
Seymour, Wisconsin	Seymour (Wisconsin)
Neenah, Wisconsin	Neenah
Beaver Dam, Wisconsin	Beaver Dam (Wisconsin)
Menasha, Wisconsin	Menasha
Fitchburg, Wisconsin	Fitchburg (Wisconsin)
Middleton, Wisconsin	Middleton (Wisconsin)
Windsor, Wisconsin	Windsor (Town)
Տ	Տ
Ւ	Ւ
Ք	Ք
Halifax, Vermont	Halifax (Vermont)
Poland, Maine	Poland (Maine)
Jekyll Island, Georgie	Jekyll Island
Hancock, Vermont	Hancock (Vermont)
Lavale (komin)	La Vallée-de-Jacmel
Hanford, Washington	Hanford (Washington)
Hanoverton, Ohio	Hanoverton
Hans Henrik Andersen	Hans Henrik Andersen
Hempstead, New York	Hempstead (Town, New York)
Anténor Firmin	Joseph-Anténor Firmin
Montrose, Ilinwa	Montrose (Illinois)
Harish-Chandra	Harish-Chandra
Harley Flanders	Harley Flanders
Ridgeway, New York	Ridgeway (New York)
Harold Stark	Harold Stark
Harrie Massey	Harrie Massey
Harriman, New York	Harriman (New York)
Hartford, Vermont	Hartford (Vermont)
Hartland, Vermont	Hartland (Vermont)
Harvard, Massachusetts	Harvard (Massachusetts)
Lone Ranger	Lone Ranger (Figur)
Sheldon, Iowa	Sheldon (Iowa)
Hazlet, New Jersey	Hazlet Township (New Jersey)
Heber, Arizona	Heber-Overgaard
Hebron, Ohio	Hebron (Ohio)
Parksville, Kawolin disid	Parksville (South Carolina)
Smithtown, New York	Smithtown (New York)
Heini Halberstam	Heini Halberstam
Ս	Ս
Helaman Ferguson	Helaman Ferguson
Helen, Georgie	Helen (Georgia)
Henderson, Lwizyana	Henderson (Louisiana)
Henri Francillon	Henri Françillon
South Hero, Vermont	South Hero
Herman Chernoff	Herman Chernoff
Castellar de la Frontera (Cadix)	Castellar de la Frontera
Sòsyè	Hexe
Hinesburg, Vermont	Hinesburg
Hiram, Ohio	Hiram (Ohio)
Rockingham, Vermont	Rockingham (Vermont)
Oki	Hockeysport
Pukwana, Dakota disid	Pukwana
Mooresville, Indiana	Mooresville (Indiana)
Sam Ragga Band	Sam Ragga Band
Mogadore, Ohio	Mogadore
Littleton, New Hampshire	Littleton (New Hampshire)
Crookston, Minnesota	Crookston (Minnesota)
Horace Lamb	Horace Lamb
Horng-Tzer Yau	Horng-Tzer Yau
Windham, Maine	Windham (Maine)
Jack Morava	Jack Morava
John Nelder	John Nelder
Asid fò	Starke Säuren
Mahwah, New Jersey	Mahwah
Madison Smartt Bell	Madison Smartt Bell
Syans manje	Ernährungswissenschaft
Humphry Ditton	Humphry Ditton
Jaffrey, New Hampshire	Jaffrey (New Hampshire)
Wenden, Arizona	Wenden (Arizona)
Snellville, Georgie	Snellville
Morton Grove, Ilinwa	Morton Grove
Morton, Ilinwa	Morton (Illinois)
Red Cliff, Kolorado	Red Cliff (Colorado)
Shiloh, Ilinwa	Shiloh (Illinois)
WaKeeney, Kansas	WaKeeney
Swansea, Ilinwa	Swansea (Illinois)
La Grande, Oregon	La Grande (Oregon)
Milan, Ohio	Milan (Ohio)
Ronneby, Minnesota	Ronneby (Minnesota)
Matthews, Indiana	Matthews (Indiana)
Brookings, Dakota disid	Brookings (South Dakota)
Key Biscayne, Florid	Key Biscayne (Florida)
Redmond, Oregon	Redmond (Oregon)
Salina, Kansas	Salina (Kansas)
Linndale, Ohio	Linndale
Auguste	Auguste
Peter Ozsváth	Peter Ozsváth
Newton, Iowa	Newton (Iowa)
Manchester, Iowa	Manchester (Iowa)
Buchanan, Wisconsin	Buchanan (Town)
Berry, Wisconsin	Berry (Wisconsin)
Anson, Wisconsin	Anson (Town, Chippewa County)
Blooming Grove, Wisconsin	Blooming Grove (Wisconsin)
Brigham, Wisconsin	Brigham (Wisconsin)
Freeman, Wisconsin	Freeman (Town)
Exeter, Wisconsin	Exeter (Wisconsin)
Dale, Wisconsin	Dale (Town)
Daniels, Wisconsin	Daniels (Wisconsin)
Elk Grove, Wisconsin	Elk Grove (Town)
Castle Rock, Wisconsin	Castle Rock (Wisconsin)
Haney, Wisconsin	Haney (Wisconsin)
Fayette, Wisconsin	Fayette (Town)
Lamont, Wisconsin	Lamont (Town)
Imre Leader	Imre Leader
Pioneer, Ohio	Pioneer (Ohio)
Independence, Lwizyana	Independence (Louisiana)
Indian Hills, Nevada	Indian Hills (Nevada)
Indios Bravos	Indios Bravos
Thomson, Ilinwa	Thomson (Illinois)
Needham, Massachusetts	Needham (Massachusetts)
Lis awondisman Ayiti	Liste der Arrondissements in Haiti
Mister Gang	Mister Gang
Nikolai Brashman	Nikolai Dmitrijewitsch Braschman
Yemassee, Kawolin disid	Yemassee
Smithfield, Ohio	Smithfield (Ohio)
Tangipahoa, Lwizyana	Tangipahoa
Bar Harbor, Maine	Bar Harbor
Irvin Cohen	Irvin Cohen
Isle La Motte, Vermont	Isle La Motte
Ivan Niven	Ivan M. Niven
John Coleman Moore	John Coleman Moore
Pwa maldyòk	Jackbohne
Jackson Center, Ohio	Jackson Center
Jacob Kistemaker	Jacob Kistemaker
Ridgewood, New Jersey	Ridgewood (New Jersey)
Jacques Coursil	Jacques Coursil
Jacques d'Allonville	Jacques d’Allonville de Louville
Jagadeesh Moodera	Jagadeesh Moodera
James Hadley	James Hadley
James Harkness	James Harkness
Jamestown, Tennessee	Jamestown (Tennessee)
Jean Baptiste Meusnier	Jean-Baptiste Meusnier de la Place
Jean Louis	Jean Louis
Jellico, Tennessee	Jellico (Tennessee)
Jewett, Ilinwa	Jewett (Illinois)
Uehling, Nebraska	Uehling
Joel Spencer	Joel H. Spencer
Michael Waterman	Michael S. Waterman
Patrick du Val	Patrick du Val
Midnite	Midnite
John Crank	John Crank
John James Waterston	John James Waterston
John Monroe Van Vleck	John Monroe Van Vleck
Jonesboro, Georgie	Jonesboro (Georgia)
Jonesborough, Tennessee	Jonesborough (Tennessee)
Kechi, Kansas	Kechi
Fowler, Kalifòni	Fowler (Kalifornien)
Firebaugh, Kalifòni	Firebaugh (Kalifornien)
Kaplan, Lwizyana	Kaplan (Louisiana)
Joseph Diaz Gergonne	Joseph Gergonne
Mibalè (komin)	Mirebalais
Michel Francois	Joseph Michel François
Joseph Ritt	Joseph Ritt
José Enrique Moyal	José Enrique Moyal
Jules	Jules
William Markowitz	William Markowitz
San Juan y Martinez, Pinar del Rio	San Juan y Martínez
Southampton, Massachusetts	Southampton (Massachusetts)
Kalida, Ohio	Kalida (Ohio)
Kampsville, Ilinwa	Kampsville
Walter Miller	Walter Miller
Karnak, Ilinwa	Karnak (Illinois)
Wilmot, Dakota disid	Wilmot (South Dakota)
Kelso, Missouri	Kelso (Missouri)
Ken Ono	Ken Ono
Kennebunkport, Maine	Kennebunkport
Kenneth Lane	Kenneth Lane
Kenskòf (komin)	Kenscoff
Kent, Connecticut	Kent (Connecticut)
Abitid	Gepflogenheit
Kevin Buzzard	Kevin Buzzard
Keystone, Kolorado	Keystone (Colorado)
Killingly, Connecticut	Killingly
Killingworth, Connecticut	Killingworth (Connecticut)
Pacific City, Oregon	Pacific City
Lawrence Evans	Lawrence C. Evans
Tryo	Tryo
New Glarus, Wisconsin	New Glarus
Quenemo, Kansas	Quenemo
New Albany, Kansas	New Albany (Kansas)
Quitman, Georgie	Quitman (Georgia)
Ouray, Kolorado	Ouray (Colorado)
Winchester, Connecticut	Winchester (Connecticut)
Oxford, Connecticut	Oxford (Connecticut)
Lexington, Ohio	Lexington (Ohio)
Alhambra, Ilinwa	Alhambra (Illinois)
Tinley Park, Ilinwa	Tinley Park
Wilsonville, Oregon	Wilsonville (Oregon)
Armstrong, Iowa	Armstrong (Iowa)
Leavenworth, Kansas	Leavenworth (Kansas)
Lima, New York	Lima (New York)
Mark Wise	Mark Wise
Riverhead, New York	Riverhead
Monte Plata (provens)	Monte Plata (Provinz)
Shoreham, Vermont	Shoreham (Vermont)
Alar Toomre	Alar Toomre
