ਅਫ਼ਰੀਕਾ	Afrika
ਨਿੰਜਾਤੋ	Ninjatō
ਅਬਾਦੀ ਪੱਖੋਂ ਢੁਕਵੇਂ ਸ਼ਹਿਰਾਂ ਦੀ ਸੂਚੀ	Liste der Millionenstädte
ਤਨੀਂਥਾਰਾਈ ਮੰਡਲ	Tanintharyi-Division
ਏਸ਼ੀਆਈ ਓਲੰਪਿਕ ਪਰਿਸ਼ਦ	Olympic Council of Asia
ਕੁੰਤੀ	Kunti
ਦੱਖਣੀ ਕੈਲੀਫ਼ੋਰਨੀਆ	Südkalifornien
ਕੱਛ ਦੀ ਖਾੜੀ	Golf von Kachchh
ਕਲਸ਼ ਲੋਕ	Kalasha (Chitral)
ਚੇਪੀ	Aufkleber
ਸਨਾਇਪਰ ੨	Sniper 2
ਅਰਥਸ਼ਾਸਤਰ ਦਾ ਸ਼ਿਕਾਗੋ ਸਕੂਲ	Chicagoer Schule (Ökonomie)
ਗ਼ੁਲਾਮ ਖ਼ਾਨਦਾਨ	Sklavendynastie
ਸ਼ਹਿਨਾਈ	Shehnai
ਮੀਮਾਂਸਾ	Purva Mimamsa
ਮਹਾਂ ਸ਼ਿਵਰਾਤਰੀ	Shivaratri
ਇਸ਼ਤਾਦਿਊ ਮੁਨਸਿਪਲ ਡੀ ਬ੍ਰਾਗਾ	Estádio Municipal de Braga
ਅਲਮੂਦੇਨਾ ਗਿਰਜਾਘਰ	Almudena-Kathedrale
ਬਿਜਲਚੁੰਬਕਤਾ	Elektromagnetische Wechselwirkung
ਪਾਕੀਜ਼ਾ	Pakeezah
ਅਸ਼ਵਗੰਧਾ	Schlafbeere
ਅਲਬਾਹਾ ਸੂਬਾ	Provinz Baha
ਨੈੱਟ ਨਿਰਪੱਖਤਾ	Netzneutralität
ਮਾਰਕਸੀ ਅਰਥਸ਼ਾਸਤਰ	Marxistische Wirtschaftstheorie
ਭਗਭਦਰ	Bhagabhadra
ਡਾ. ਭਗਵਾਨ ਦਾਸ	Bhagavan Das
ਭਾਰਤੀ ਬਰੇਲ	Bharati-Brailleschrift
ਭੰਗੜਾ	Bhangra
ਨੰਦੇੜ	Nanded
ਭੁਪੇਨ ਹਜਾਰਿਕਾ	Bhupen Hazarika
ਭੁਵਨ ਸੋਮ	Bhuvan Shome
ਰੁਦਰ	Rudra
ਚਿਵਾਵਾ ਮਾਰੂਥਲ	Chihuahua-Wüste
ਕੁੜਤਾ	Kurta
ਅੰਤਰਰਾਸ਼ਟਰੀ ਨ੍ਰਿਤ ਦਿਵਸ	Welttag des Tanzes
ਸਰਗੋਧਾ	Sargodha
﻿ਬੀਬੀ ਕਾ ਮਕਬਰਾ	Bibi-Ka-Maqbara
ਸੰਸਾਰ ਰੇਖਾ	Weltlinie
ਜਮੀਲਾ (ਨਾਵਲ)	Djamila
ਰਾਸ਼ਟਰਕੂਟ ਰਾਜਵੰਸ਼	Rashtrakuta
ਬ੍ਰਹਮੋਸ	BrahMos
ਰੁਮਾਂਸ ਨਾਵਲ	Liebes- und Familienroman
ਆਵਾਰਾ (ਫ਼ਿਲਮ)	Awara – Der Vagabund von Bombay
ਬੀਜੂ ਜਨਤਾ ਦਲ	Biju Janata Dal
ਦੁਪਾਸੜਵਾਦ	Bilateralität
ਅ ਥਾਊਜੈਂਡ ਸਪਲੈਨਡਿਡ ਸਨਜ਼	Tausend strahlende Sonnen
ਜੋਫ਼ਖ਼ੁਆ-ਗੀਸ਼ਾਖ਼ ਸਟੇਡੀਅਮ	Stade Geoffroy-Guichard
ਇੱਕ ਔਰਤ ਦਾ ਚਿਹਰਾ	Bildnis einer Dame
ਘਣ	Kubikzahl
ਰੇਈਫ਼ਿਕੇਸ਼ਨ (ਮਾਰਕਸਵਾਦ)	Verdinglichung
ਵਾਲਡਨ	Walden
ਡਾਕਟਰ ਬਿਨਾਇਕ ਸੇਨ	Binayak Sen
ਵਿਸ਼ਵ ਅਧਿਆਪਕ ਦਿਵਸ	Weltlehrertag
ਬਿਸ਼ਨੋਈ ਧਰਮ	Bishnoi
ਖ਼ੋਆਨ ਮੀਰੋ ਸੰਸਥਾ	Fundació Joan Miró
ਕਾਰਡਿਫ਼ ਸਿਟੀ ਸਟੇਡੀਅਮ	Cardiff City Stadium
ਬਲੂਮਫ਼ੀਲਡ ਰੋਡ	Bloomfield Road
ਸੰਸਾਰ ਇਨਕਲਾਬ	Weltrevolution
ਮੇਨ ਦੀ ਖਾੜੀ	Golf von Maine
ਸੈਕਸ ਆਨ ਦ ਬੀਚ	Sex on the Beach
ਮਾਇਆ ਦੇਵੀ	Maya (Mutter Buddhas)
ਹਿੰਦੂ ਮਿਥਿਹਾਸ	Indische Mythologie
ਚਿਤਰਾਲ ਜਿਲਾ	Chitral (Distrikt)
ਬਘਿਆੜਾਂ ਦੇ ਵੱਸ	Nackt unter Wölfen
ਕਾਲੀ ਮੱਛਰੀ	Blumenwanzen
ਬਲੱਡ ਮਨੀ	Blutgeld
ਬਲੱਡ ਵੈਡਿੰਗ	Bluthochzeit (Lorca)
ਫ਼ੌਜਾ ਸਿੰਘ	Fauja Singh
ਬੋਫੋਰਸ ਘੁਟਾਲਾ	Bofors-Skandal
ਵਸੁਦੇਵ	Vasudeva
ਕਾਕੇਸ਼ੀਅਨ ਚਾਕ ਸਰਕਲ	Der kaukasische Kreidekreis
ਬੋਰਿਸ ਗੋਦੂਨੋਵ (ਨਾਟਕ)	Boris Godunow (Drama)
ਪਾਲਾਗੰਮੀ ਸਾਈਨਾਥ	P. Sainath
੨੦੦੭-੨੦੦੮ ਦਾ ਮਾਲੀ ਸੰਕਟ	Finanzkrise ab 2007
ਸ਼ਿਰਕ (ਇਸਲਾਮ)	Schirk
ਗੁੱਗਲ	Guggul
ਖ਼ਾਲਿਸਤਾਨ	Khalistan
ਜਨਤਾ ਦਲ (ਯੁਨਾਈਟਡ)	Janata Dal (United)
ਚੋਣ ਪਰਚੀ	Stimmzettel
ਸ਼ਈਓ ਦੀ ਪਾਗਲ ਔਰਤ	La Folle de Chaillot
ਟਰਾਂਸਨਿਸਤਰੀਆ	Transnistrien
ਕਲੰਕ (ਨਾਵਲ)	The Scarlet Letter
ਜੈਰਾਮ ਰਮੇਸ਼	Jairam Ramesh
ਦ ਡੈਨ	The Den
ਮੁਦਕੀ ਦੀ ਲੜਾਈ	Schlacht von Mudki
ਮੁਲ‍ਤਾਨੀ ਮਿੱਟੀ	Bleicherde
ਦੁਪੱਟਾ	Dupatta
ਨਕਸਲੀ	Naxaliten
ਜਟਾਮਾਂਸੀ	Indische Narde
ਤ੍ਰਿਣਮੂਲ ਕਾਂਗਰਸ	All India Trinamool Congress
ਸੰਗ	Schüchternheit
ਦ ਮੇਕਿੰਗ ਆਫ਼ ਇੰਗਲਿਸ਼ ਵਰਕਿੰਗ ਕਲਾਸ	Die Entstehung der englischen Arbeiterklasse
ਮਦਦ:ਵਿਸ਼ਾ-ਵਸਤੂ	Hilfe:Übersicht
ਵਧਾਈ ਪੱਤਰ	Glückwunschkarte
ਗਿਆਨਪੀਠ ਇਨਾਮ	Jnanpith Award
ਟੁਟਪੂੰਜੀਆਪਣ	Philister (Ästhetik)
ਪਟਿਆਲਾ ਰਿਆਸਤ	Patiala (Staat)
ਰੁਸਤਮ-ਸੋਹਰਾਬ	Rostam und Sohrab
ਲਕਸ਼ਮਣ	Lakshmana
ਅਨੋਇਤਾ ਸਟੇਡੀਅਮ	Estadio Anoeta
ਹਰਭਜਨ ਸਿੰਘ ਯੋਗੀ	Yogi Bhajan
ਖ਼ਿਲਜੀ ਖ਼ਾਨਦਾਨ	Khilji-Dynastie
ਬੂਥੀਆ ਦੀ ਖਾੜੀ	Golf von Boothia
ਦੋਸਾ	Dosa
ਕੋਫ਼ੀ ਅਵੂਨੋਰ	Kofi Awoonor
ਆਤਾਪੁਐਰਕਾ ਪਹਾੜ	Sierra de Atapuerca
ਗੁਰਦੁਆਰਾ ਬਾਬਾ ਅਟੱਲ	Gurdwara Baba Atal
ਦ ਹਿੰਦੂ	The Hindu
ਇਤਾਲਵੀ ਸਾਮਰਾਜ	Italienische Kolonien
ਕਿਲ੍ਹਾ ਹਰਿਕ੍ਰਿਸ਼ਨਗੜ੍ਹ	Kishangarh
ਗੁਜਰਾਤ (ਪਾਕਿਸਤਾਨ)	Gujrat
ਗਣੇਸ਼ ਚਤੁਰਥੀ	Ganesh Chaturthi
ਨਾਭਾ ਰਿਆਸਤ	Nabha (Staat)
ਮੈਕਬਥ (1971 ਫ਼ਿਲਮ)	Macbeth (1971)
ਮਾਨੂਇਲ ਆਰੋਨ	Manuel Aaron
ਪਦਮਾ ਦਰਿਆ	Padma
ਕੇਲਾਂਗ	Keylong
ਰਣਨੀਤਕ ਯੋਜਨਾਬੰਦੀ	Strategie (Wirtschaft)
ਪਦਮ ਭੂਸ਼ਣ	Padma Bhushan
ਫ਼ੋਨਸੇਕਾ ਦੀ ਖਾੜੀ	Golf von Fonseca
ਯੂਰੀ ਕਜ਼ਾਕੋਵ	Juri Pawlowitsch Kasakow
ਕਰਾਨੀਕਲ ਆਫ਼ ਏ ਡੈਥ ਫ਼ੋਰਟੋਲਡ	Chronik eines angekündigten Todes
ਝਰਨਿਆਂ ਦੀ ਸੂਚੀ	Liste von Wasserfällen
ਪੰਡੋਰਾ ਦਾ ਡੱਬਾ	Büchse der Pandora
ਤਪਨ ਸਿਨਹਾ	Tapan Sinha
ਮੋਹਿਨੀਅੱਟਮ	Mohiniyattam
ਕੇਸੂ	Malabar-Lackbaum
ਭਾਰਤੀ ਰਿਜ਼ਰਵ ਬੈਂਕ	Reserve Bank of India
ਯੇਰਮਾ	Yerma
ਕੀ ਕਰਨਾ ਲੋੜੀਏ?	Was tun?
ਛੋਟੀ ਸੀ ਬਾਤ (1975 ਫ਼ਿਲਮ)	Chhoti Si Baat
ਭਾਰਤੀ ਵਿਗਿਆਨ ਅਦਾਰਾ	Indian Institute of Science
ਪਦਮ ਸ਼੍ਰੀ	Padma Shri
ਲੱਖ	Lakh
ਉਜਰਤੀ ਕਿਰਤ	Lohnarbeit
ਰਾਹੂ	Rahu
ਲਾ ਸੈਊ ਦੁਰਜੈੱਲ ਗਿਰਜਾਘਰ	Kathedrale von La Seu d’Urgell
ਨਾਨਾ ਸਾਹਿਬ	Nana Sahib
ਸਾਂਤਾ ਅਗਵੇਦਾ ਦਾ ਮਹਿਲ	Castell de Santa Àgueda
ਦੱਖਣ-ਪੱਛਮੀ ਅਫ਼ਰੀਕਾ	Südwestafrika
ਕੌਂਚ ਫਲੀ	Juckbohne
ਕ੍ਰਿਸਟੋਫਰ ਕਾਡਵੈੱਲ	Christopher Caudwell
ਆਲਦੋ ਮੋਨਤਾਨੋ	Aldo Montano (Fechter, 1978)
ਅਲਿਸਟੇਅਰ ਹੋਰਨ	Alistair Horne
ਨਿਕੋਲਾ ਵਾਪਤਸਾਰੋਵ	Nikola Wapzarow
ਸਾਂਤਾ ਬਾਰਬਰਾ	Santa Barbara
ਦ ਵੈਲੀ (ਲੰਡਨ)	The Valley (Stadion)
ਏਕ ਡਾਕਟਰ ਕੀ ਮੌਤ (1991 ਫ਼ਿਲਮ)	Ek Doctor Ki Maut
ਪਰਿਣੀਤਾ (1953 ਫ਼ਿਲਮ)	Parineeta (1953)
ਤੁਲਸੀ	Indisches Basilikum
ਵੰਝਲੀ	Bansuri
ਕਾਰਲੋ ਪੇਤਰੀਨੀ	Carlo Petrini
ਸਨਾਇਪਰ (੧੯੯੩ ਫ਼ਿਲਮ)	Sniper – Der Scharfschütze
ਸਾਧੂ ਸੁੰਦਰ ਸਿੰਘ	Sundar Singh
﻿ਫ਼ਿਤਨਾ (ਸ਼ਬਦ)	Fitna (Islam)
ਵਿਲੀਅਮ ਐਂਪਸਨ	William Empson
ਅਲਕੋਨੇਤਰ ਪੁੱਲ	Puente de Alconétar
ਗੂਡੀਸਨ ਪਾਰਕ	Goodison Park
ਸ਼ੇਖ਼ੂਪੁਰਾ	Sheikhupura
ਕੀਮੋਥੇਰੇਪੀ	Chemotherapie
ਮੈਲਕਮ ਬ੍ਰੈਡਬਰੀ	Malcolm Bradbury
ਐਲਨ ਟੇਟ	Allen Tate
ਰਘੁਰਾਮ ਰਾਜਨ	Raghuram Rajan
ਖ਼ਾਲਿਦ ਅਬਦ ਅੱਲ੍ਹਾ	Khalid Abdalla
ਮਹਾਂਦੇਵ ਗੋਵਿੰਦ ਰਾਨਡੇ	Mahadev Govind Ranade
ਵਸੀਮ ਅਕਰਮ	Wasim Akram
ਰਾਜਵਰਧਨ ਸਿੰਘ ਰਾਠੌਰ	Rajyavardhan Singh Rathore
ਮਰਣਾਲ ਸੇਨ	Mrinal Sen
ਨੀਰਦ ਚੌਧਰੀ	Nirad Chandra Chaudhuri
ਮੁਹੰਮਦ ਅਯੂਬ ਖਾਨ	Mohammed Ayub Khan (Afghanistan)
ਪੁਰਸ਼ੋਤਮ ਦਾਸ ਟੰਡਨ	Purushottam Das Tandon
ਮਾਈਕਲ ਪਰਹਾਮ	Michael Perham
ਲੇਮੈਨ ਐਬਟ	Lyman Abbott
ਵੀਵਰ ਐਡਮਜ਼	Weaver W. Adams
ਸ਼ੇਖ ਅਬਦੁੱਲਾ	Mohammed Abdullah
ਜਗਜੀਤ ਸਿੰਘ ਅਰੋੜਾ	Jagjit Singh Aurora
ਗੋਰਖਨਾਥ	Goraksha
ਤੋਮਾਂ ਪਿਕੇਤੀ	Thomas Piketty
ਊਧਮ ਸਿਘ ਕੁਲਾਰ	Udham Singh (Hockeyspieler)
ਗਿੱਧਾ	Giddha
ਤੁੰਮੂਨ	Tuen Mun District
ਲਹੂ ਨਾੜ	Blutgefäß
ਕਸੂਰ (ਸ਼ਹਿਰ)	Kasur
ਬਾਤਾਂ ਪਾਉਣਾ	Storytelling (Methode)
ਨੁਮਾਇੰਦਾ	Delegierter
ਚੋਣਵੀਂ ਨਸਲਕਸ਼ੀ	Zucht
ਆਲਕਾਨਤਾਰਾ ਪੁਲ	Brücke von Alcántara
ਸ਼ਿਰੋਮਣੀ (ਦਰਸ਼ਨ)	Das Erhabene
ਉਬਾਲ ਦਰਜਾ	Siedepunkt
ਫ਼ਾਰਸ ਸੂਬਾ	Fars
ਗ਼ਾਜ਼ੀਪੁਰ	Ghazipur
ਗੋਲਡਨ ਗਲੋਬ ਇਨਾਮ	Golden Globe Award
ਲਿਸਬਨ, ਓਹਾਇਓ	Lisbon (Ohio)
ਮਧਾਣੀ	Butterfass
ਸਹੀ ਅਲ ਬੁਖ਼ਾਰੀ	Sahīh al-Buchārī
ਨਾਭਾ	Nabha
ਕਰਾਈਕੁੜੀ	Karaikkudi
ਜਾਲੌਰ	Jalaur
ਕੁਰਸਿਆਂਗ	Kurseong
ਦਾਂਡੀ	Dandi (Gujarat)
ਸ਼ਾਂਤੀ ਨਿਕੇਤਨ	Shantiniketan
ਕੈਲੀਡੋਨੀਆਈ ਸਟੇਡੀਅਮ	Caledonian Stadium
ਕਾਲਕਾ	Kalka (Indien)
ਨੈਣਾ ਦੇਵੀ	Naina Devi
ਫ਼ਾਲਕਰਕ ਸਟੇਡੀਅਮ	Falkirk Stadium
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਸ੍ਰੀਲੰਕਾ	Vorlage:Positionskarte Sri Lanka
ਕਾਮੀਲੋ ਆਗਰਿੱਪਾ	Camillo Agrippa
ਤੇਜਿੰਦਰ ਵਿਰਦੀ	Tejinder Virdee
ਸਵਰਨ ਸਿੰਘ	Sardar Swaran Singh
ਹਾਈਪੋਥਰਮੀਆ	Hypothermie
ਫ਼ੀਲੇ (ਪੁਲਾੜੀ ਜਹਾਜ਼)	Philae (Sonde)
ਸ਼ਾਰਲੀ ਐਬਦੋ	Charlie Hebdo
ਗਨ ਦਰਿਆ	Gan Jiang
ਇਸਲਾਮੀ ਦਾਵਾ ਪਾਰਟੀ	Islamische Dawa-Partei
ਅਲਮਾਨਸਾ ਦਾ ਕਿਲਾ	Castillo de Almansa
ਖ਼ੀਮੇਨਾ ਦੇ ਲਾ ਫ਼ਰੌਨਤੇਰਾ ਦਾ ਕਿਲਾ	Castillo de Jimena de la Frontera
ਲਾ ਕਾਲਾਓਰਾ ਦਾ ਕਿਲਾ	Castillo de La Calahorra
ਲੋਆਰੇ ਕਿਲਾ	Castillo de Loarre
ਦੈਂਤ	Rakshasa
ਵਟਸਐਪ	WhatsApp
ਸਤਾਦ ਦ ਲਾ ਬੋਜੁਆਖ਼	Stade Louis-Fonteneau
ਥੀਮ (ਬਿਰਤਾਂਤ)	Thema (Literatur)
ਹਸਤੀ ਦੇ ਤਿੰਨ ਨਿਸ਼ਾਨ	Drei Daseinsmerkmale
ਧਰਮ ਲੋਕਾਂ ਦੀ ਅਫੀਮ ਹੈ	Opium des Volkes
ਗੈਲਾਡੈੱਟ ਯੂਨੀਵਰਸਿਟੀ	Gallaudet University
ਮਨੁੱਖੀ ਸੰਸਾਧਨ ਪ੍ਰਬੰਧਨ	Personalwesen
ਦ ਕਾਈਟ ਰਨਰ (ਫ਼ਿਲਮ)	Drachenläufer (Film)
ਇੰਡੀਗੋ	IndiGo Airlines
ਇਸ਼ਤਾਦਿਊ ਡਿ. ਅਲਫੋਨਸੋ ਹੈਨਰਿਕਸ	Dom-Afonso-Henriques-Stadion
ਵੇਂਡੀ ਡਾਨੀਗਰ	Wendy Doniger
ਨਵ-ਮਾਰਕਸਵਾਦ	Neomarxismus
ਜ਼ੋਰਬਾ ਦ ਗਰੀਕ	Alexis Sorbas
ਚੰਬਾ ਜ਼ਿਲ੍ਹਾ	Chamba (Distrikt)
ਚੰਬਲ ਦਰਿਆ	Chambal
ਯਾਹੂ! ਜਵਾਬ	Yahoo Clever
ਪਾਤਾਗੋਨੀਆ ਮਾਰੂਥਲ	Patagonische Wüste
ਹਾਕੀ ਚੈਂਪੀਅਨਜ਼ ਟਰਾਫ਼ੀ ੨੦੧੧	Champions Trophy der Herren 2011
ਚਣਾ ਮਸਾਲਾ	Chana Masala
ਤਕਨੀਕ ਦਾ ਤਬਾਦਲਾ	Technologietransfer
ਜਮਾਤੀ ਚੇਤਨਾ	Klassenbewusstsein
ਸੈੱਲਹਰਸਟ ਪਾਰਕ	Selhurst Park
ਮਾਲੀ ਕੇਂਦਰ	Finanzplatz
ਚਤੁਰਾਨਨ ਮਿਸ਼ਰ	Chaturanan Mishra
ਕੁਰੁ	Kuru-Panchala
ਲੋਕ ਮੱਤ	Volksglaube
ਯੋਗਸੂਤਰ	Yogasutra
ਇੱਕ ਕੁੱਤੇ ਦੀ ਜ਼ਿੰਦਗੀ (ਫਿਲਮ)	Ein Hundeleben (1918)
ਏਸ਼ੀਆ-ਪ੍ਰਸ਼ਾਂਤ	Asien-Pazifik
ਛਊ ਨਾਚ	Chhau
ਅੰਤਰਰਾਸ਼ਟਰੀ	International
ਕੀਵਰਡ (ਕੰਪਿਊਟਿੰਗ)	Schlüsselwort (Programmierung)
ਚਿਪਕੋ ਅੰਦੋਲਨ	Chipko-Bewegung
ਮਿਸਰ ਦੇ ਆਰਮਡ ਫੋਰਸਿਜ਼	Streitkräfte Ägyptens
ਕੀਗੋ	Kigo
ਅਰੁਣਾਚਲ ਪ੍ਰਦੇਸ਼ ਦੇ ਰਾਜਪਾਲਾਂ ਦੀ ਸੂਚੀ	Liste der Gouverneure von Arunachal Pradesh
ਕੈਨੇਡੀਆਈ ਡਾਲਰ	Kanadischer Dollar
ਅਲ-ਕਸੀਮ ਸੂਬਾ	Provinz Qasim
ਕਠ ਉਪਨਿਸ਼ਦ	Katha-Upanishad
ਜ਼ੈਨਬ ਬਿੰਤ ਅਲੀ	Zainab bint Ali
ਪੇਸ਼ਾਵਰ	Peschawar
ਫਿਲਮਫੇਅਰ ਸਭ ਤੋਂ ਵਧੀਆ ਨਿਰਦੇਸ਼ਕ	Filmfare Award/Beste Regie
ਰਾਸ਼ਟਰਮੰਡਲ ਖੇਡਾਂ 2014	Commonwealth Games 2014
ਤੋਲੇਦੋ ਵੱਡਾ ਗਿਰਜਾਘਰ	Kathedrale von Toledo
ਤੁਗਲਕ ਖ਼ਾਨਦਾਨ	Tughluq-Dynastie
ਮੇਘਨਾ ਦਰਿਆ	Meghna
ਮਿੱਥ ਆਫ਼ ਸਿਸੀਫਸ	Der Mythos des Sisyphos
ਪਤੌੜ	Pakora
ਸਬਜੀਆਂ ਦੀ ਸੂਚੀ	Liste der Gemüse
ਲੀਡਸ ਯੁਨਾਈਟਡ ਫੁੱਟਬਾਲ ਕਲੱਬ	Leeds United
ਲਿਵਰਪੂਲ ਫੁੱਟਬਾਲ ਕਲੱਬ	FC Liverpool
ਸਾਂਤਾ ਮਾਰੀਆ ਦਾ ਗਿਰਜਾਘਰ (ਲਿਬੇਞਾ)	Santa María de Lebeña
ਨਸਤਾਲੀਕ ਲਿਪੀ	Nastaliq
ਤਰਾਈ ਖੇਤਰ	Terai
ਕੌਰਨਰਸ਼ੌਪ	Cornershop
ਭਾਰਤ ਦੀਆਂ ਆਮ ਚੋਣਾਂ 2009	Parlamentswahl in Indien 2009
ਰੋਬਰਟ ਮੋਰੀਸਨ ਮੈਕਾੲੀਵਰ	Robert MacIver
ਨੇਵਲ ਆਰਕੀਟੈਕਟਰ	Schiffstechnik
ਸਦਮਾ ਸਿਧਾਂਤ	Die Schock-Strategie
ਨਵਿਆਉਣਯੋਗ ਵਸੀਲਾ	Nachwachsender Rohstoff
ਗਣਤੰਤਰ ਦਿਵਸ (ਭਾਰਤ)	Tag der Republik (Indien)
ਠੱਗ	Thuggee
੨੦੧੫ ਕ੍ਰਿਕਟ ਵਿਸ਼ਵ ਕੱਪ	Cricket World Cup 2015
ਗੋਗੜ	Stammfettsucht
ਪਿਟੋਡਰੀ ਸਟੇਡੀਅਮ	Pittodrie Stadium
ਕਾਮਤ ਪਹਾੜ	Kamet
ਲਿਟਲ ਬੁੱਧਾ	Little Buddha
ਵਾਬੀ-ਸਾਬੀ	Wabi-Sabi
ਸੋਮਨਾਥ ਮੰਦਰ	Tempel Somnath
ਪੰਚਾਇਤੀ ਰਾਜ	Panchayati Raj
ਨਾੜੀ ਗਰੰਥੀ ਪੁਟੀ	Ganglion (Überbein)
ਊਮਿਓ ਯੂਨੀਵਰਸਿਟੀ	Universität Umeå
ਚੰਪਾ	Michelia
ਸਰਪਗੰਧਾ	Indische Schlangenwurzel
ਕੋਲਕਾਤਾ ਯੂਨੀਵਰਸਿਟੀ	University of Calcutta
ਸਤਪੁੜਾ	Satpuragebirge
ਕੁਚੀਪੁੜੀ	Kuchipudi
ਯੂਨੀਵਰਸਿਟੀ ਆਫ਼ ਟੈਕਨਾਲੋਜੀ, ਸਿਡਨੀ	University of Technology, Sydney
ਜਵਾਹਰ ਲਾਲ ਨਹਿਰੂ ਯੂਨੀਵਰਸਿਟੀ	Jawaharlal-Nehru-Universität
ਸ਼ੈਲੇਂਦਰ ਰਾਜਵੰਸ਼	Sailendra
ਰਾਦੁਗਾ ਪ੍ਰਕਾਸ਼ਨ	Verlag für fremdsprachige Literatur (Moskau)
ਭਾਰਤ ਦੇ ਜ਼ਿਲ੍ਹੇ	Distrikt (Indien)
ਕਾਮਾਰਾ ਸਾਂਤਾ	Cámara Santa
ਪੁਰਾਣਾ ਕਿਲਾ	Purana Qila
ਅਕਤੂਬਰ: ਦਸ ਦਿਨ ਜਿਨਾਂ ਨੇ ਦੁਨੀਆਂ ਹਿਲਾ ਦਿਤੀ	Oktober (Film)
ਰੋਇਅਲ ਚੈਲਿੰਜਰਜ਼ ਬੰਗਲੌਰ	Royal Challengers Bangalore
ਦਾਜਤੀ ਪਹਾੜ	Dajti
ਦਕਸ਼ਿਣੇਸਵਰ ਮੰਦਰ	Dakshineshwar-Tempel
ਟਾਹਲੀ	Dalbergia sissoo
ਡਮਰੂ	Damaru
ਦਵਾਤ	Tintenfass
ਖਰੋਸ਼ਠੀ	Kharoshthi-Schrift
ਲੋਂਗੋਰੀਆ ਮਹਿਲ	Palacio Longoria
ਤੰਬੂਰਾ	Tanpura
ਦਾਰੁਲ ਉਲੂਮ ਦਿਉਬੰਦ	Dar ul-Ulum Deoband
ਫਲਸਫੇ ਦੀ ਕੰਗਾਲੀ	Das Elend der Philosophie
ਸਿਆਣਿਆਂ ਦੇ ਤੋਹਫ਼ੇ	Das Geschenk der Weisen
ਸਰਵੋਦਿਆ	Sarvodaya
ਦੇਵੀਪ੍ਰਸਾਦ ਚੱਟੋਪਾਧਿਆਏ	Debiprasad Chattopadhyaya
ਸ਼ਹੀਦ ਬਾਬਾ ਦੀਪ ਸਿੰਘ	Deep Singh
ਸੋਵਰੇਮੈਨਿਕ	Sowremennik
ਨਵੀਨ ਪਟਨਾਇਕ	Naveen Patnaik
ਫ਼ਾਰਮ (ਮੀਰੋ)	Der Bauernhof (Miró)
ਸੋਨਮ ਕਪੂਰ	Sonam Kapoor
ਲੂੰਬੜੀ ਅਤੇ ਅੰਗੂਰ	Der Fuchs und die Trauben
ਸਾਮਰਾਜਵਾਦ, ਪੂੰਜੀਵਾਦ ਦੀ ਅੰਤਿਮ ਅਵਸਥਾ	Der Imperialismus als höchstes Stadium des Kapitalismus
ਇਕਾਂਗੀ	Einakter
ਸ਼ੇਰ ਅਤੇ ਚੂਹਾ	Der Löwe und das Mäuschen
ਵੇਕਫ਼ੀਲਡ ਦਾ ਪਾਦਰੀ	Der Pfarrer von Wakefield
ਸ਼੍ਰੀ 420	Der Prinz von Piplinagar
ਪੈਗੰਬਰ (ਕਿਤਾਬ)	Der Prophet (Buch)
ਟੱਬਰ, ਨਿੱਜੀ ਜਾਇਦਾਦ ਅਤੇ ਰਾਜ ਦੀ ਉਤਪਤੀ	Der Ursprung der Familie, des Privateigenthums und des Staats
ਲੂਈ ਬੋਨਾਪਾਰਟ ਦਾ ਅਠਾਰ੍ਹਵਾਂ ਬਰੂਮੇਰ	Der achtzehnte Brumaire des Louis Bonaparte
ਦ ਓਲਡ ਮੈਨ ਐਂਡ ਦ ਸੀ (1958 ਫਿਲਮ)	Der alte Mann und das Meer (Film)
ਤਾਂਬੇ ਦਾ ਘੋੜ ਸਵਾਰ (ਕਵਿਤਾ)	Der eherne Reiter (Gedicht)
ਗੌਫ਼ਰੀਨਾ	Echter Kugelamarant
ਕੀੜੀ ਅਤੇ ਟਿੱਡਾ	Die Ameise und die Heuschrecke
ਮੱਖੀਆਂ (ਨਾਟਕ)	Die Fliegen
ਇਤਿਹਾਸ ਮੈਨੂੰ ਬਰੀ ਕਰ ਦੇਵੇਗਾ	Die Geschichte wird mich freisprechen
ਕਸਾੱਕ (ਨਾਵਲ)	Die Kosaken
ਪ੍ਰੇਮ ਸੰਨਿਆਸ	Die Leuchte Asiens
ਦ ਪਲੇਜਰ ਆਫ ਦ ਟੈਕਸਟ	Die Lust am Text
ਮਦਰ (1926 ਫਿਲਮ)	Die Mutter (1926)
ਨਵਾਬ	Nawab
ਦ ਗੁੱਡ ਅਰਥ	Die gute Erde
ਸੇਂਟ ਜਾਨ (ਨਾਟਕ)	Die heilige Johanna
ਦੀਏਗੋ ਐਲ ਸੀਗਾਲਾ	Diego el Cigala
ਜਰਮਨੀ ਦੇ ਰਾਜ	Land (Deutschland)
ਓਪੇਰਾ (ਗੁੰਝਲ ਖੋਲ੍ਹ)	Opera (Begriffsklärung)
ਊਮਿਓ ਸਕੂਲ ਆਫ਼ ਬਿਜ਼ਨਸ	Handelshochschule Umeå
ਮਦਦ:IPA	Wikipedia:Lautschrift
ਦੀਵਾਨ ਏ ਸ਼ਮਸ ਏ ਤਬਰੇਜ਼ੀ	Diwan-e Schams-e Tabrizi
ਦੀਵਾ	Diya (Öllampe)
